system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,CVEGEO,CVE_ENT,CVE_LOC,CVE_MUN,POBTOT,area_sqkm,log_POBTOT,.geo
0000000000000000635d,-0.018791401230707817,-0.13657799764699047,0.11674436246635299,-0.09885776541144325,-0.001339584341657575,-0.16935606245801596,0.09034894553407151,0.09825653178616654,-0.06012019102839108,-0.09737996958808583,-0.0010861714988932018,0.0042573692601943994,-0.31772073057412215,0.010452317984540126,0.11417932867163424,-0.026766499098576004,-0.04786856089765434,0.017390810196970412,-0.052032834370090424,-0.11161041984082687,-0.31381904384112674,0.12213698887710393,0.17922861027365455,-0.15973515747586214,-0.05986120014376438,0.07545892393695712,0.03671152795667188,0.05138133694817247,-0.10177427726336886,0.0016535069338333753,0.0327552110319039,0.09840353747800966,0.0329510176105105,-0.01845827096685396,0.06393962537432539,-0.11612283794605363,0.05852757353050232,0.11819252040562105,0.047751695616194426,-0.1712012050022165,0.14559261582280114,-0.25178969958594277,-0.14110593823107326,0.29876367434244183,0.10880402825077186,0.02313438422050686,-0.0763155693429228,0.01691815629942708,0.02172348581411894,-0.01696742621073154,0.05357882859515599,0.030758333465071987,-0.028994991034267854,0.08237627654329051,0.11050687768304109,-0.06692583203958981,-0.07349228170214167,-0.0812865426913361,-0.11899436811104938,-0.2878175237688831,0.22637440993728994,-0.19450167416285827,-0.011582678295543877,-0.12199247906585386,1402700010218,14,0001,027,0,0.004,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006361,-0.026104728467555963,-0.11548453659031292,0.12662444378152116,0.012422216515689526,-0.007347791696277258,-0.14820831516556734,0.023269739226916605,0.07722720254034769,0.008133124032067018,-0.11526486765701575,0.03417639061244456,-0.12084591418335552,-0.2906457667676259,-0.006895852165118622,0.12458190127432195,-0.018060529114639703,-0.22693446559805355,5.001154989982148E-4,-0.06836518908892081,-0.19100004819382707,-0.18638052382051237,0.07045506092682734,0.23026718983219235,-0.10196052569253879,-0.06898820918065367,0.05482711607753092,0.07008786911115589,0.04459955465067904,-0.12709301344869062,-0.012568669526530843,-0.047804063297667766,0.10874111681078119,-0.16118609992810104,-0.0658163708054348,0.09506541995711049,-0.08415103771627035,0.09639493525462382,0.07271745789991432,0.0362750109238101,-0.05674919964886726,0.12183226959247972,-0.17603980867952032,-0.23948067212173735,0.07910254876553406,0.011289350550856921,0.035662115752311416,-0.02589306686950902,-0.039234415144598835,-0.1398963397007808,-0.14892981602236155,0.08986883565178334,0.23131473957793144,0.04613117380674051,0.03268627982608983,0.08986321080633716,0.029939259821369073,-0.11535413562106599,0.043944642465759305,-0.19918601759594753,-0.36389662458094707,0.11693387022364035,-0.10012883684021717,0.05585622732326049,-0.03293401411888133,1402800010145,14,0001,028,0,0.0675,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000637b,-0.03139551226286704,-0.17444863580460016,0.12956291415499585,0.06886972552437422,0.0017238486733909403,-0.10070109799869492,-0.03510384526194607,0.027735902327612822,-0.11490251754260059,-0.06268187295494934,0.15887949821564765,-0.040972134980985,-0.33215943490514055,-0.01245274226473117,0.12892077043844166,-0.009753401746044672,-0.1889541636997083,-0.07785558411823178,-0.08391005886773686,-0.13582300149501428,-0.11030332765684141,0.132498739600563,0.16513436818654623,-0.09823210995426687,-0.13648809525650787,-0.004493808634981891,0.08445129153108805,0.060121725215891035,-0.1273755617560619,0.01818917380372108,-0.03613624019634939,0.04284350420714425,-0.05526906086615732,-0.08645946794058122,0.0818389909981708,-0.03321724774113907,0.029750594674241057,0.023815840783297904,0.043261704333537064,-0.05929257450684647,0.031171027541596008,-0.05274062355677034,-0.28331809983726436,0.050803307092896884,-0.008315549662964073,0.015349308574971946,0.042051109352114265,-0.02286800381731153,-0.15132284240599667,-0.11123406546635586,0.11641281703587038,0.2490181821954669,-0.04130095645267332,-0.07573305599997342,0.1530236233494306,0.10074417988068794,-0.10321370172382577,0.021196341300198887,-0.25129916494116405,-0.34436667999032444,0.10674090501552158,-0.1463392191950567,0.08894555954092097,-0.012923549427154067,1403000010603,14,0001,030,0,0.0609,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000637c,0.09570856363935944,-0.14985359364237053,0.059287382627235194,0.010673175912231119,0.030970886192189025,-0.12722197495599027,0.012270435012724762,0.021188129223633962,-0.22079644388174546,-0.11992008806932829,0.01429329595900981,-0.0949949780423678,-0.40767875275352333,-0.11654583966423893,0.03870270284351823,-0.15422886953742976,-0.08103672413707015,0.00594283004994604,0.029773025229622174,0.04504815439312205,-0.10521456304757039,0.10747351439994735,0.15399384200708108,-0.1315773757693421,-0.09136701494517048,0.10846487180472436,0.054385948504799095,-0.015507120898425247,-0.12093250847576106,0.07357416239378027,-0.009815643594491195,0.09453692722535807,-0.033906979702677,-0.03370681171794456,0.19072247893189667,-0.11062182182025718,-0.030276675500084557,-0.11215482209314008,0.003459021429233553,-0.16121315109008805,-0.009027503863670554,-0.06991795320003533,-0.30532524974649244,0.15405716995005392,0.09167439444195874,0.03759756215901846,0.0015655673414060641,-0.03011671617418571,-0.19350758851165045,-0.14264380181275021,0.10708980930975813,0.09773714188457681,-0.10646872863692482,-0.001215526929984579,0.19143043059275933,-0.045455228855860716,-0.10448560396025415,0.02848445859007013,-0.17125811880979616,-0.24765753692006134,0.12321339119232905,-0.16268157297794728,-0.09465599709619568,0.043469380994279425,1403000010618,14,0001,030,0,0.0032,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006381,0.0765937325828033,-0.2883785980173512,0.04701115777027416,-0.05603657071403678,0.012127445041743906,-0.20533255614752083,-0.0327520530693726,0.09238667634426484,-0.19475433116938204,-0.06723698950098797,0.026730178543013388,-0.02579877438196469,-0.35452362226382544,-0.1327585980545756,0.020845047580852774,-0.08727597428033801,-0.1463531666724134,0.019159123863835375,-0.057447662616163166,-0.0126035837928974,-0.1502107989876552,0.1388138748390449,0.0695872067662905,-0.20302442941150955,-0.04207681226102339,0.038471492866992675,0.03273592604162884,0.0754586913095817,-0.03351231977857496,0.026135071877887113,-0.029602981504593274,0.06421035808859338,-0.10195346375449171,0.12186900754173792,0.07610929852821109,-0.142866050747294,0.10103094127843501,-0.13239305823250438,0.059381438456502525,-0.08884495325324426,-0.038655045643452735,-0.016079754952376936,-0.19945406265613536,0.1997358143873665,0.04702262137613658,-0.01272918917764535,-0.06837036987148555,0.02122989808339386,-0.1907760884578064,-0.13911579993774303,0.053995803265688605,0.07069428285852643,0.0030298641860884963,0.04932542769732206,0.040393605547537896,-0.012563719057459965,-0.047172050430271846,0.012328699786978098,-0.28090718829143413,-0.17507573465060416,0.1528102990244672,-0.17515421153679997,-0.18999497296782952,0.012365644894891387,1403000050514,14,0005,030,0,0.0073,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006390,0.014644809445821137,-0.20532238746489428,0.10231411517255588,0.07213001098638011,0.023791874512633798,-0.09993552167688241,-0.04373288978605942,0.05273628302586886,-0.18113133656509503,-0.04994516076912394,0.0877372637841981,-0.10691325676927503,-0.3102973113530649,-0.01803975357671339,0.0929140872971402,-0.062000146877886624,-0.1755179072154116,-0.1266491831582147,-0.07593821814461064,-0.054575227075501054,-0.08988516760882602,0.09055018543290073,0.18683481068578214,-0.13249768885825086,-0.10609399218625694,0.07233266768775684,0.07089462395478617,0.014352030329611095,-0.09583585692406967,0.05700572251528465,-0.10106914444877521,0.030181526568685134,-0.08313570852853201,-0.10201173778130784,0.07778834211744433,-0.06643493737627315,0.03482985021069153,-0.012682555564967902,-0.010559850119031423,-0.14421688511051145,0.025686720148928737,-0.10464383798652283,-0.2967194144407822,0.13062728210998928,0.024678776330387932,0.030954209583511375,-0.03262054903513662,0.011394485815525412,-0.14676496799186065,-0.05766534350200481,0.06661930087608921,0.15200109365472367,0.006263958913979301,-0.06640256975260413,0.12002223934081437,0.035809333821435155,-0.11424046319155681,0.05738194785937503,-0.2916874490894988,-0.28630384744611304,0.17851626164164458,-0.11729998676680142,0.004072282887745572,-0.039763198439225,1403000010336,14,0001,030,0,0.0566,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000063b4,-5.508301431127033E-5,-0.12298859640494729,0.06510584524699861,0.03785207359136018,-0.011955278127565095,-0.11922689311526796,0.039378346499017135,0.0831075919829739,-0.1713176345446091,-0.14798324801115945,-3.37131847792344E-4,-0.19581458751419173,-0.30270528455014084,-0.06829464315536439,0.07596150057168607,-0.06242991041930842,-0.08324139036198731,-0.026323792200034727,-0.03600196228888533,-0.07949884187222066,-0.1090606208954152,0.009755745936744054,0.11461789152611976,-0.18083046142686152,-0.04595511757169376,0.1542236146162342,0.09027703188896857,-0.010847450803664699,-0.1500727615599631,0.03170343604235035,-0.03250778342862116,0.0767958616024766,-0.08220623418728522,0.03064064760855511,0.16799132629828425,-0.10956738926702761,0.03729314400841554,-0.024199893902114637,-0.0749548473288004,-0.16011853840661225,0.12309993060888509,-0.15597683287269912,-0.32669563154631526,0.09265284118898817,0.13084008693216784,-0.010805577996189714,-0.06203913667067788,0.12258328187596128,-0.1791222738723569,-0.06198833059729891,0.05630809177368147,0.15175942521134553,-0.03175924507216128,0.10616164373457322,0.17728726833222408,0.046009163421005514,-0.0025835752844808836,0.049720336304845174,-0.21137468953711036,-0.23452480733210157,0.11077373498366756,-0.14954171260983504,-0.09705498840712241,0.13323842591242116,1403300010272,14,0001,033,0,0.0164,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000063ba,0.018040662768845334,-0.2067793367004398,0.11130767368122224,0.03610530289006702,-0.0350205260930583,-0.15591685235311792,-0.006114639589385939,0.04523110483806465,-0.17138222615498705,-0.14887755621712423,0.02881035867063963,-0.14690046881758678,-0.3093838250324291,-0.0711310666909487,0.023896975086144384,-0.05834354004535522,-0.09061748901475401,0.026782600959429068,0.08732619353881416,-0.07701748386999444,-0.0715490636053228,0.15100078251373905,0.1636091943365067,-0.1386574532798725,-0.13632244008261604,0.09636280932430343,0.059138620396741844,0.02306521719108954,-0.14113920111183306,0.037314858998575534,0.0032273015139797404,0.028531426812577674,-0.0865013426127622,-0.0646608103307048,0.20130789426313475,-0.10871374127914547,-0.04617416837281322,-0.05405132925809525,-0.04946324559578217,-0.14895523094581364,0.06630350683012888,-0.11397973468143957,-0.30343047488289343,0.12073860417974132,0.07097635319435817,0.013427424411363685,-0.05671456997138363,0.06574060706554273,-0.16286451686712844,-0.1270617035620912,0.08433920095148432,0.1940133658642223,-0.08649603098129166,0.034202444072726726,0.13009219586732054,0.0197923080481541,-0.08409494961150518,0.002616039377468996,-0.21057089143401594,-0.2675541678836803,0.10904910623202116,-0.10500553600128976,-0.060055515503954576,0.05477082594160566,140330001022A,14,0001,033,0,0.0411,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000063e9,-0.03430538914786445,-0.2007901065259441,0.026673059990157746,0.14237138070612415,0.013724328980613676,-0.14094805123380674,0.04197391309543123,0.08245817773224831,-0.25705142678094783,-0.08703919623055367,0.04420753197849005,-0.10921365236017551,-0.25134037916391366,-0.03236526670754921,-0.0347101825268324,-0.10464433384811839,-0.13192672454667018,0.03558073667120992,0.12506096508852171,-0.07587835711399454,0.021070980750632348,0.08946764602986612,0.12718907166542856,-0.14307257101325344,-0.10776102389994878,0.0897014414952942,0.09087943892356452,0.08532851444234923,-0.19619711024842096,0.06147019171646897,-0.014135895605810547,-0.0057339246851173305,-0.07137599487798785,-0.04547470912037724,0.13189676375786274,-0.09203337457844021,0.009698234620571828,-0.08405269303687922,-0.04303837490295758,-0.07613493160292827,0.10844264614348549,-0.1548472917406789,-0.23608587663265285,-0.06031110872127455,-0.014857315777430432,0.02584948553916525,0.0718952471308046,0.02195873354797947,-0.18104072582809244,-0.16620457950902032,0.11214896811401398,0.24216728764118986,-0.08292496796572157,-0.005983448134852557,0.17420571968575288,0.03074488397522148,-0.14363400694553913,0.03927143687239023,-0.17544668624392196,-0.33518189235124113,0.06737468128490891,-0.10436937600090364,0.0688513796889117,0.00715517071016292,1403500170830,14,0017,035,0,0.0027,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000063eb,0.041017261631405295,-0.24004947859435444,0.05514243435128813,0.09932878338009084,-0.03134610007977321,-0.1838123879373192,-0.010697286649580343,0.02596222114106522,-0.1960814303201892,-0.14847838266996266,0.015209773255106068,-0.17155936688658613,-0.33167106354020315,-0.07193738181160488,-0.038158739108227355,-0.19021986994792764,-0.1849617366412696,-0.07057223821223113,0.0835734764906452,-0.05298380639004204,-0.028839416357097063,0.10056784184390821,0.034782570738738416,-0.19758685353505503,-0.1532958242584349,0.13003449901256015,0.04555320631254227,0.05310897001608095,-0.12115316811839782,0.055265237619615624,-0.02587414423139589,-0.008030486606536148,-0.16895679767359265,0.0016840667265849932,0.1644979687889172,-0.0614735604066161,0.009662059624292894,-0.10207434823662788,-0.08344121562463845,-0.05046391436428219,0.0735281174075876,-0.039917674441397995,-0.2200910536279133,0.03562308441966877,0.03404607446544617,0.008567370984878454,-0.022024724140770682,9.380320214453034E-4,-0.20399640490036935,-0.12205096089091381,0.06257049623590644,0.17153112342821755,-0.04377711796887987,-0.014516571762301065,0.09185257666489337,0.029757094334989926,-0.12468130472410037,0.06533896949571098,-0.2889099502314131,-0.21575604652208472,0.16016459453328624,-0.12075966738760642,-0.14650395961120788,0.09338092444986033,1403500010775,14,0001,035,0,0.0014,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000063f0,-0.014071244234869426,-0.14388162823045528,0.08694208341297367,0.08811961314747255,-0.028407283639584495,-0.10433134121773516,0.025943305044835833,0.06531882862208986,-0.19159970018675307,-0.18472853053092353,0.06455337303454053,-0.09728911126658452,-0.30022895541549194,-0.04204698126752276,0.06146022542263357,-0.08873332258699958,-0.1868746654407759,-0.0062654859810032555,0.0989401542352708,-0.09445198967852932,-0.01711481244442655,0.12317735103045424,0.1590635460655707,-0.12472828531834426,-0.1614251101208826,0.029385050301058688,0.0808030135507483,0.04138453905434072,-0.20662335352121186,0.05681917899644989,0.005924666307623829,0.012975858133251705,-0.03527630574945633,-0.0573459954226125,0.08174125022364895,-0.05599201587841792,0.002692017689549434,-0.07767386701140976,-0.07784849278367345,-0.11318790334511689,0.09636376675259005,-0.09598369930020205,-0.2645620991607836,-0.05309607768713085,-0.006477859003369177,0.046507193311013814,0.11325737508021574,-0.04219218841343031,-0.20376713116382159,-0.18276270688359472,0.12208111830014168,0.21212682549472608,-0.11608140489772124,-0.022504271753700577,0.16259121380958097,0.051230899607087724,-0.15948929016852006,0.04280512005586374,-0.18619864275267556,-0.3203976952254573,0.06425379725660467,-0.1530271660691869,0.08416677948596302,-0.001157981559755918,1403500170845,14,0017,035,0,0.0032,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006413,0.03370424944036339,-0.1373097815750815,0.09346377365607014,0.02454229634006985,-0.0152702508792933,-0.09746589543969421,0.11641655011214708,0.05377478372161688,-0.12291366130900636,-0.1786844039409368,-0.008497911979292788,-0.10620404614662822,-0.36127416151453207,-0.02123182564836375,0.09613978747051652,-0.12356260329378826,-0.12783893366348045,-0.056492626108991896,0.020097904397211,-0.03254549627173784,-0.0749824266599321,0.07882708206347619,0.16423642383450737,-0.14884942861718198,-0.05628260910627343,0.11501004489252012,0.04266406983696961,-0.03197133360123801,-0.08105736967522406,0.05530979470047793,0.001721852662361731,0.12138304553902922,-0.10070588715004032,-0.03613726139803258,0.13655134313613898,-0.0657011185336227,-0.023337727676074272,-0.03802485383755109,0.020931992024422832,-0.14796508551279047,0.11499663220317327,-0.14043371439956914,-0.27694962189697203,0.06195316198961158,0.07630790780814847,0.012722292962778742,-0.0031216952442191547,-0.02665023660192683,-0.16028888664357996,-0.11728858919011675,0.10941312748181169,0.15341892251089104,-0.1161829772203414,0.023922288325582877,0.1529125588423346,-0.022104727138166226,-0.09929274381115068,0.053842837502828735,-0.19727999971750418,-0.3131231152522067,0.20061225030557345,-0.14626433049268425,-0.04857771092487043,0.025397387799597576,1403600010397,14,0001,036,0,0.0209,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000641a,0.08483983942698997,-0.15101624215105575,0.034812487592133345,0.01896680910727682,0.023640454434956437,-0.12972189839994416,0.1573608347371124,0.012294240832369383,-0.23995588314074223,-0.07505052338103951,-0.03995138412732662,-0.07359319563971368,-0.34553957359510823,-0.06082448643043056,0.019331462341863358,-0.19745264476349048,-0.007801099778515657,-0.024262051507689546,0.047449483879087914,0.03629293899369526,0.0037343014162273917,0.04779361350587185,0.06367519182749808,-0.15740986006037508,-0.030338288365134025,0.1123533701933606,0.028354781191396998,-0.029068362121643605,-0.05234318129967487,0.05636580842898529,0.019071153923824916,0.09508391749554156,-0.055604151244044976,-0.023965329174073298,0.18828837934534332,-0.0830433218289663,-0.09111355834043743,-0.06993068730627172,0.011057202451093156,-0.20518960332455743,0.06175826774554839,-0.13641683569376034,-0.2806445090049986,0.08634631442052638,0.07664934472355668,0.005307550633415738,-0.0452857789015837,0.009313967803384298,-0.14279031555438332,-0.041415935334982376,0.09596244192953633,0.12606691011675994,-0.17403712946549577,0.022372600983583527,0.18307959775063337,-0.053324570925955835,-0.1026791649605367,0.05285158876405796,-0.17164447487725085,-0.24255794245888712,0.16188841248035887,-0.13673398606924694,-0.15910780634231136,0.08937733625493223,1403600010240,14,0001,036,0,0.0068,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000641d,-0.004096959175408209,-0.10543785840235338,0.09215137152523288,-0.12392167127986631,-0.021682208926681417,-0.11471396451976676,4.737326840773386E-4,0.09602931698230924,-0.15733743450262666,-0.1378217472289665,0.06247925702645518,-0.09715776266460487,-0.3596597496731891,-0.03851949759444332,0.1011562699616177,-0.08028573778822924,-0.09540732136187191,-0.03627134263473714,-0.08307258798646473,-0.13689652732354096,-0.14999741863393182,0.026665245957239948,0.20363832050246602,-0.18823372969483917,-0.09482489482575716,0.06729682794456067,0.011401977414004998,0.06974640473602668,-0.06026646650814399,0.036277275944337245,0.03761596472260789,0.15506667411238848,0.0446419230547607,-0.010287888014153443,0.13249551032553267,-0.11452515114199455,0.04355139306855307,0.03295145813649732,-0.004409394803789501,-0.15745162915542105,0.06536978479537063,-0.1739075531510254,-0.2342578976320007,0.1689847635073128,0.14607778534668256,-0.03343602954692373,-0.005899483576229483,0.06224172481241644,-0.10166766513249212,-0.15047395988808973,0.1268296964951317,0.09051306908959222,0.005449167961113622,0.051087743315309,0.12167115942070642,-0.01747363098975134,-0.10010074308030344,-0.027296796464486597,-0.15098528251792426,-0.26630297737171216,0.15195062172461804,-0.244950117085345,0.006964277917590366,-0.062047948532542745,1403600010363,14,0001,036,0,0.0163,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006433,-0.011016777424141692,-0.15454680489218117,0.18618034201672246,-0.07617623981517546,-0.041808615699168133,-0.16100961232411,0.03579703134854921,0.1128478741619008,-0.14049788036723496,-0.13149679903970268,0.012867216524912902,0.0422240826365962,-0.2727216033807907,-0.009657046938384215,0.11855196016392504,0.024998161537844572,-0.11017183612492415,-0.01977975694815919,-0.06543324513978878,-0.11452697697732873,-0.26042058935315027,0.12574360994488237,0.17091747796600276,-0.12812568168652533,-0.10155674803246405,0.04086001469323605,0.0485727831881755,0.06568115515987161,-0.0825553034954958,0.029796435717468643,0.010775970783361337,0.008404296352868847,-0.01474251791600388,-0.08231908026971882,0.1406692411789033,-0.020924278873234028,0.0691500983092074,0.04563324656856322,0.00408595331905542,-0.0974988743486531,0.0858551901508983,-0.11936741075432533,-0.20238632196882336,0.18272974479056417,0.0630470175741824,0.02588214377326475,-0.137888658057984,0.031477176474984464,-0.08746105620019552,-0.014861434964180709,0.045663483132207486,0.16297535292240603,-0.025168726400822718,0.0070829798780295255,0.08824909329961862,0.07204625595656367,-0.06130772877458349,-0.021615781742076637,-0.3213075132437092,-0.21904154045225505,0.20613127559772595,-0.1746036012686939,-0.047847158878213274,0.02266777995362155,1403700010182,14,0001,037,0,0.0969,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000643f,0.01754016808186183,-0.15844907914295486,0.14747187149199953,-0.07606913069718475,0.004026059001472671,-0.17785297985208767,0.054722247629064746,0.07669319141030208,-0.23111110348224648,-0.10397042550889493,0.008205897379079164,0.030548901959857936,-0.34147925149180364,-0.026381193476416483,0.06956698975179244,-0.09916066309107252,-0.08225631943100878,0.030198348018488336,-0.0366384412312213,-0.0049846911853459646,-0.15777653154830984,0.19633927096012055,0.10334106164528291,-0.09043490438621828,-0.040850259807783666,-0.009959002755954452,0.02631795128158243,0.05659890464222109,-0.0830609226659033,0.01772457189878971,0.04279732360914698,0.10394991149291397,-0.07008224760290868,-0.0558020621419491,0.10059834435663355,-0.06329752153730553,0.0316146826320268,0.0036957008434608534,0.068319758723,-0.07446027951450236,0.03145897860242529,-0.106775590500658,-0.20334679473676995,0.149776935006245,0.07777722359528157,0.05513615601855673,-0.006056215302460933,-0.04354306361728975,-0.12693079048029987,-0.08536721224761845,0.09801213430800786,0.18661409943260046,-0.017503587677760377,-0.052333110761218674,0.10737928759540397,0.05223144306697123,-0.12024582271320482,-0.035282919564170574,-0.2573798202536045,-0.2584294811356032,0.17589762020576624,-0.18297553115354337,-0.0068392473787563446,-0.017960225335943155,1403700010337,14,0001,037,0,0.0206,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000644a,-0.029597527921398126,-0.14069202042173778,0.11937778376310844,0.022889786442111384,-0.034664214309236115,-0.12044389751719592,0.07393986571212646,0.06493962011327903,-0.10336847449622343,-0.1106625375812321,0.01983512995806857,-0.1164601677834455,-0.32477587044638595,0.0033916498716182455,0.08275798931433205,-0.015691468080057277,-0.17477109476745278,0.01978282065437519,-0.01767328427536657,-0.17605409684814233,-0.11711896715731439,0.02889046544722415,0.23228095488450556,-0.1602887379992208,-0.09241994597682242,0.12035259659152457,0.046719819893393105,0.06381187759170073,-0.14552874329925886,0.03472833317987088,0.014756410356723284,0.10835948608397002,-0.052947136844369136,-0.05527440643700663,0.16656700437994332,-0.08062411487627284,0.06822649199719916,0.04672738960129906,-0.03031913684807517,-0.05957772625659261,0.0879117907524598,-0.19727753814230323,-0.2447294697821385,0.06691525475178128,0.10494091550675048,0.023028297358396146,-0.004519053067372368,0.02185198497225752,-0.13869940064059197,-0.1505162596596399,0.14548329506090443,0.189875260967185,-0.03611274655340212,0.028784351578314153,0.1341700041337662,-0.03895366547108405,-0.07274944988219974,0.0881244220823585,-0.15884415341685285,-0.2881146371166572,0.14053956629885972,-0.15035292740207007,0.015963229505468655,-0.05570470328674604,1403800010122,14,0001,038,0,0.026,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006487,0.02739436779051172,-0.28785784780762974,0.10140991678807904,0.0444942634200842,0.03329219146650075,-0.1461119951878189,-0.06366053256391999,0.024017705125598934,-0.2213205421840537,-0.04535483363943432,0.14182620201272803,-0.026149133186641627,-0.30132182932086415,-0.09311949719943892,0.02243801980529802,-0.06399857329032836,-0.029020628716659655,-0.01146763880033452,-0.003531482635532748,-0.08220511225711379,-0.07642603900450896,0.08760579226186026,0.11495770397981352,-0.20027589515940294,-0.11295924981247142,0.08472957686138007,0.07424710622179287,0.08562292157037583,-0.08006407690448797,0.0498800899008079,-0.0011481791456787595,0.06924272810132866,-0.04457629780359359,-0.08017096252825308,0.15763746804991263,-0.12347056003027462,-0.011118571027604277,-0.062316262242744475,-0.011690031003491029,-0.025004359429081788,-0.06299320421045712,-0.08556722615052417,-0.21383282966873973,0.14280848419240053,0.10922281257155925,-0.0018044861432196283,-0.01120139037014639,0.08163959906510265,-0.08155107130320806,-0.13508685831122969,0.10578989745988543,0.16577026166858758,-0.11254164686511288,0.013828325164102567,0.1720272772868673,-0.033712494824675324,-0.05420096249357738,-0.04165422916190189,-0.19125688753488976,-0.22590026031306557,0.16168734926429912,-0.1408690265090336,-0.07777598486717205,-0.0377648794988204,1403900015633,14,0001,039,0,0.0704,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000064d6,0.11895753820222457,-0.24143122368590442,0.03839321163787044,0.04413129880102103,0.008732432480124758,-0.20252502009398332,0.07471884055447454,-0.07653100694131519,-0.3246428718148408,0.03391501212040334,0.043674699855430474,-0.028922112479811683,-0.21992257807165347,-0.10644522896836578,-0.10603491582685147,-0.17391045462168314,0.11595475459558392,-0.009882245023935771,0.08682074309194494,-0.01392906876383998,0.032729751038087306,0.06920618442114847,-0.06939308570066988,-0.17689311826107998,-0.06488653975473395,0.099359969073504,0.024331277353290524,0.06919795435959149,-0.04107150784582528,0.05349714936985244,0.0568874226244561,0.0014784969614146063,-0.07963203901861927,-0.08450568083202668,0.21033218449199875,-0.08022213657900847,-0.20589307433452214,-0.09603270212526666,-0.030564407395485025,-0.10092442087917505,-0.014003904844988315,-0.05868392719445413,-0.20736561833638606,0.05734606005607305,-0.0027132654187847897,0.009086550067163484,-0.11279958920127009,0.08549919743705929,-0.09342743761456557,-0.038834504312758276,0.06580499378017046,0.1683575532877134,-0.17692536403630793,0.011766690773151043,0.19197112552116485,-0.05305265511388561,-0.019715379354084198,0.016442353114825364,-0.12871534226546621,-0.1563770027342463,0.09865922433473694,-0.07184001406700483,-0.23234961953341488,0.08699079200032994,1403900012573,14,0001,039,0,0.829,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000006611,-0.0379347919855796,-0.12963811843732118,0.1475643705316666,-0.01608619223975856,-0.04910318179591981,-0.11206961971686821,0.03911672723578456,0.08009076523849212,-0.11005903788872733,-0.23761107302194456,0.05204339725736287,-0.10198554450682384,-0.3406705877116878,-0.08455678992550805,0.10362367111751186,0.016382834371638254,-0.14711703705747048,0.011351314868037476,0.005873866687662002,-0.16206507264303244,-0.11112604027643604,0.1013157932881461,0.2426551182101909,-0.08967858937394625,-0.08130808095030198,0.10479733594216983,0.024295082551324086,0.08966041384948911,-0.11810341365134883,0.018333260220012984,0.07711736590777596,0.09133103470162515,-0.0668621710467292,-0.04076788014983568,0.11573493030704204,-0.07351062259919318,0.03349627067789968,0.03106536324453544,0.02146487039051644,-0.08864478618057353,0.21241525479736706,-0.17821830692409954,-0.19256577884108156,0.10853323377150884,0.13828139254503383,0.05866644496409175,0.04538560252495734,0.01859121167672724,-0.11668273946480158,-0.2103830595223522,0.09409801054504799,0.2021930650131945,-0.03218649886233757,0.05285322465820479,0.09616630145126427,0.0023589205051319467,-0.14111536445457679,0.017313561192752184,-0.15746593956906305,-0.3019053969826613,0.16816714994890686,-0.16934658721387869,0.08642982931519765,0.014881734255621145,140400001021A,14,0001,040,0,0.0044,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
